volume,vw,open,close,high,low,t,trades,vwap,pre_market,after_market,symbol
29995262.0,337.9785,336.6,337.2,341.652,335.67,1689134400000,443122,,,,MSFT
20567159.0,341.6023,339.56,342.66,343.74,339.02,1689220800000,352822,,,,MSFT
28349069.0,347.4862,347.59,345.24,351.43,344.31,1689307200000,474705,,,,MSFT
20363927.0,345.3375,345.678,345.73,346.99,342.2,1689566400000,354554,,,,MSFT
64851305.0,358.335,345.83,359.49,366.78,342.17,1689652800000,903519,,,,MSFT
39720401.0,356.9136,361.75,355.08,362.46,352.435,1689739200000,627574,,,,MSFT
33729395.0,349.2517,353.57,346.87,357.97,345.37,1689825600000,537719,,,,MSFT
69402882.0,344.6154,349.15,343.77,350.3,339.83,1689912000000,533848,,,,MSFT
26658707.0,344.8136,345.85,345.11,346.92,342.31,1690171200000,387234,,,,MSFT
41614439.0,348.2785,347.11,350.98,351.89,345.07,1690257600000,622408,,,,MSFT
58383702.0,337.2226,341.44,337.77,344.67,333.11,1690344000000,990567,,,,MSFT
39611012.0,334.6987,340.48,330.72,341.33,329.05,1690430400000,745452,,,,MSFT
28449068.0,337.4318,333.67,338.37,340.01,333.17,1690516800000,447434,,,,MSFT
25445972.0,335.1445,336.92,335.92,337.695,333.36,1690776000000,461944,,,,MSFT
18381253.0,336.4363,335.19,336.34,338.54,333.7,1690862400000,332085,,,,MSFT
27759757.0,328.8435,333.63,327.5,333.63,326.3551,1690948800000,521033,,,,MSFT
18360352.0,327.6559,326.0,326.66,329.88,325.95,1691035200000,323370,,,,MSFT
23741484.0,330.8896,331.88,327.78,335.14,327.24,1691121600000,430655,,,,MSFT
17023526.0,329.5521,328.37,330.11,331.11,327.52,1691380800000,307078,,,,MSFT
22274170.0,325.1445,326.96,326.05,328.75,323.0,1691467200000,389123,,,,MSFT
22339508.0,323.2968,326.47,322.23,327.11,321.0499,1691553600000,352448,,,,MSFT
20103165.0,323.9963,326.015,322.93,328.26,321.18,1691640000000,295450,,,,MSFT
24355491.0,321.0487,320.26,321.01,322.41,319.21,1691726400000,355599,,,,MSFT
18814579.0,322.6942,321.39,324.04,324.06,320.08,1691985600000,302315,,,,MSFT
16813785.0,322.9819,323.0,321.86,325.09,320.9034,1692072000000,294672,,,,MSFT
20698864.0,321.7008,320.8,320.4,324.42,319.8035,1692158400000,299352,,,,MSFT
21257161.0,318.3484,320.54,316.88,321.87,316.21,1692244800000,342111,,,,MSFT
24751706.0,315.3222,314.49,316.48,318.38,311.5508,1692331200000,404544,,,,MSFT
23989956.0,320.4589,317.93,321.88,322.77,317.04,1692590400000,358127,,,,MSFT
16018024.0,323.4052,325.5,322.46,326.075,321.46,1692676800000,294427,,,,MSFT
21164682.0,327.3649,323.82,327.0,329.2,323.46,1692763200000,289589,,,,MSFT
23277194.0,323.1078,332.85,319.97,332.98,319.96,1692849600000,338014,,,,MSFT
21684104.0,322.1106,321.47,322.98,325.36,318.8001,1692936000000,318092,,,,MSFT
14808482.0,323.4131,325.66,323.7,326.15,321.722,1693195200000,248204,,,,MSFT
19284590.0,327.1681,321.88,328.41,328.9835,321.88,1693281600000,299190,,,,MSFT
15222110.0,328.5478,328.67,328.79,329.81,326.445,1693368000000,251172,,,,MSFT
26403154.0,328.0876,329.2,327.76,330.9099,326.78,1693454400000,271738,,,,MSFT
14886424.0,328.5957,331.31,328.66,331.99,326.78,1693540800000,298313,,,,MSFT
18553859.0,332.6823,329.0,333.55,334.85,328.66,1693886400000,306760,,,,MSFT
17535773.0,332.2617,333.38,332.88,334.46,330.18,1693972800000,277719,,,,MSFT
18369595.0,330.6156,331.29,329.91,333.08,329.03,1694059200000,290407,,,,MSFT
19548165.0,334.384,330.09,334.27,336.16,329.46,1694145600000,307635,,,,MSFT
16583324.0,337.3191,337.24,337.94,338.42,335.43,1694404800000,277880,,,,MSFT
17562282.0,333.0369,335.815,331.77,336.79,331.48,1694491200000,284513,,,,MSFT
16544412.0,335.2687,331.31,336.06,336.85,331.17,1694577600000,257199,,,,MSFT
20263548.0,339.0099,339.148,338.7,340.86,336.57,1694664000000,310337,,,,MSFT
37503592.0,332.2853,336.92,330.22,337.3975,329.65,1694750400000,373232,,,,MSFT
16834208.0,328.6563,327.8,329.06,330.4,326.36,1695009600000,309477,,,,MSFT
16514487.0,327.2065,326.17,328.65,329.39,324.51,1695096000000,275795,,,,MSFT
21399225.0,324.4602,329.51,320.77,329.59,320.51,1695182400000,351303,,,,MSFT
35560362.0,320.9522,319.26,319.53,325.3499,315.0,1695268800000,526012,,,,MSFT
21436887.0,318.4263,321.32,317.01,321.45,316.15,1695355200000,341056,,,,MSFT
17835964.0,316.584,316.59,317.54,317.67,315.0,1695614400000,291124,,,,MSFT
25647573.0,312.1074,315.13,312.14,315.88,310.02,1695700800000,408374,,,,MSFT
19370182.0,311.9009,312.3,312.79,314.299,309.69,1695787200000,335794,,,,MSFT
19681064.0,312.8031,310.99,313.64,315.48,309.45,1695873600000,338062,,,,MSFT
24147298.0,316.6707,317.75,315.75,319.47,314.98,1695960000000,371549,,,,MSFT
20570006.0,319.5579,316.28,321.8,321.888,315.18,1696219200000,354432,,,,MSFT
21027792.0,314.3557,320.83,313.39,321.39,311.215,1696305600000,354262,,,,MSFT
20717444.0,317.962,314.03,318.955,320.04,314.0,1696392000000,340623,,,,MSFT
16965629.0,317.9018,319.09,319.36,319.98,314.9,1696478400000,292278,,,,MSFT
25673630.0,325.0766,316.55,327.26,329.19,316.3,1696564800000,374485,,,,MSFT
19891180.0,328.0256,324.75,329.82,330.3,323.18,1696824000000,309948,,,,MSFT
20557094.0,329.2022,330.96,328.39,331.1,327.67,1696910400000,314761,,,,MSFT
20063246.0,331.5068,331.21,332.42,332.82,329.14,1696996800000,280438,,,,MSFT
19313098.0,331.366,330.565,331.16,333.6299,328.72,1697083200000,334254,,,,MSFT
20983805.0,329.1471,332.38,327.73,333.83,326.36,1697169600000,397249,,,,MSFT
22153713.0,333.3168,331.05,332.64,336.14,330.6,1697428800000,360739,,,,MSFT
18238523.0,331.2465,329.59,332.06,333.46,327.41,1697515200000,293598,,,,MSFT
23145202.0,331.7636,332.49,330.11,335.59,328.3,1697601600000,333823,,,,MSFT
25049471.0,333.2315,332.15,331.32,336.88,330.91,1697688000000,366501,,,,MSFT
25020125.0,327.9375,331.72,326.67,331.92,325.45,1697774400000,322790,,,,MSFT
23974748.0,329.2188,325.47,329.32,332.725,324.39,1698033600000,353047,,,,MSFT
31153571.0,333.8854,331.3,330.53,331.84,327.6,1698120000000,480549,,,,MSFT
55053828.0,340.9822,345.02,340.67,346.2,337.62,1698206400000,729751,,,,MSFT
37810293.0,331.2156,340.54,327.89,341.63,326.94,1698292800000,534329,,,,MSFT
29791522.0,331.6575,330.425,329.81,336.72,328.4007,1698379200000,430129,,,,MSFT
22768082.0,336.377,333.41,337.31,339.45,331.83,1698638400000,355937,,,,MSFT
20265282.0,337.2437,338.85,338.11,339.0,334.69,1698724800000,307402,,,,MSFT
28158819.0,344.9564,339.79,346.07,347.42,339.65,1698811200000,425441,,,,MSFT
24348072.0,347.5945,347.24,348.32,348.83,344.77,1698897600000,374637,,,,MSFT
23537673.0,351.9435,349.63,352.8,354.39,347.33,1698984000000,390975,,,,MSFT
23828301.0,355.997,353.45,356.53,357.54,353.35,1699246800000,377865,,,,MSFT
25823931.0,360.671,359.4,360.53,362.46,357.63,1699333200000,373389,,,,MSFT
26743428.0,362.3926,361.68,363.2,363.87,360.55,1699419600000,316039,,,,MSFT
24847331.0,362.0007,362.3,360.69,364.79,360.362,1699506000000,338377,,,,MSFT
28036164.0,367.5711,361.49,369.67,370.1,361.07,1699592400000,382843,,,,MSFT
19986506.0,367.1673,368.22,366.68,368.47,365.9,1699851600000,340608,,,,MSFT
27683862.0,370.2471,371.01,370.27,371.95,367.3454,1699938000000,409291,,,,MSFT
26856895.0,369.819,371.28,369.67,373.13,367.11,1700024400000,399873,,,,MSFT
27182315.0,374.8465,370.96,376.17,376.35,370.18,1700110800000,405563,,,,MSFT
39800371.0,370.7359,373.61,369.85,374.37,367.0,1700197200000,560741,,,,MSFT
52528964.0,375.7212,371.22,377.44,378.87,371.0,1700456400000,771744,,,,MSFT
28422845.0,373.1602,375.67,373.07,376.2215,371.12,1700542800000,460034,,,,MSFT
23173184.0,377.8874,378.0,377.85,379.7899,374.965,1700629200000,405032,,,,MSFT
10026649.0,376.8156,377.33,377.43,377.97,375.135,1700802000000,201902,,,,MSFT
22179228.0,378.5792,376.78,378.61,380.64,376.2,1701061200000,352779,,,,MSFT
20354067.0,381.5382,378.35,382.7,383.0,378.16,1701147600000,358980,,,,MSFT
28963399.0,379.514,383.76,378.85,384.3,377.44,1701234000000,405555,,,,MSFT
30545295.0,378.1431,378.49,378.91,380.09,375.47,1701320400000,364027,,,,MSFT
33036672.0,374.0143,376.76,374.51,378.16,371.31,1701406800000,516939,,,,MSFT
32063301.0,367.2104,369.1,369.14,369.52,362.9,1701666000000,504198,,,,MSFT
23017535.0,371.2053,366.45,372.52,373.075,365.621,1701752400000,373673,,,,MSFT
21174417.0,369.9703,373.54,368.8,374.18,368.03,1701838800000,326371,,,,MSFT
23118104.0,369.8581,368.23,370.95,371.4527,366.32,1701925200000,324952,,,,MSFT
20142366.0,372.7762,369.2,374.23,374.46,368.23,1702011600000,297366,,,,MSFT
27708757.0,369.5369,368.48,371.3,371.6,366.1,1702270800000,414479,,,,MSFT
24834333.0,372.7849,370.85,374.38,374.42,370.46,1702357200000,341947,,,,MSFT
30605531.0,374.3346,376.02,374.37,377.6361,370.77,1702443600000,397694,,,,MSFT
43270261.0,367.279,373.31,365.93,373.76,364.13,1702530000000,625496,,,,MSFT
78502324.0,370.1111,366.85,370.73,372.4,366.28,1702616400000,447189,,,,MSFT
21802878.0,371.7442,369.45,372.65,373.0,368.68,1702875600000,338225,,,,MSFT
20593658.0,372.2648,371.49,373.26,373.26,369.84,1702962000000,306094,,,,MSFT
26316623.0,373.0735,375.0,370.62,376.03,370.53,1703048400000,396010,,,,MSFT
17608006.0,372.3574,372.56,373.54,374.41,370.04,1703134800000,289267,,,,MSFT
17102684.0,374.4106,373.68,374.58,375.18,372.71,1703221200000,282280,,,,MSFT
12673050.0,374.7134,375.0,374.66,376.94,373.5,1703566800000,264666,,,,MSFT
14905412.0,373.7921,373.69,374.07,375.06,372.8116,1703653200000,266403,,,,MSFT
14327013.0,375.4457,375.37,375.28,376.458,374.16,1703739600000,278146,,,,MSFT
18730838.0,375.8532,376.0,376.04,377.16,373.48,1703826000000,296401,,,,MSFT
25258633.0,370.0458,373.86,370.87,375.9,366.771,1704171600000,458059,,,,MSFT
23013465.0,371.1638,369.01,370.6,373.2562,368.51,1704258000000,373400,,,,MSFT
20901502.0,369.8079,370.665,367.94,373.1,367.17,1704344400000,336221,,,,MSFT
21004575.0,368.9509,368.97,367.75,372.06,366.5,1704430800000,327543,,,,MSFT
23132275.0,372.9106,369.3,374.69,375.2,369.01,1704690000000,370000,,,,MSFT
20828828.0,374.4701,372.01,375.79,375.99,371.19,1704776400000,348112,,,,MSFT
25497145.0,381.6297,376.37,382.77,384.17,376.32,1704862800000,425875,,,,MSFT
27850846.0,384.6284,386.0,384.63,390.68,380.38,1704949200000,462956,,,,MSFT
21641153.0,387.404,385.49,388.47,388.68,384.65,1705035600000,349003,,,,MSFT
27142268.0,390.7025,393.66,390.27,394.03,387.6229,1705381200000,461337,,,,MSFT
21698908.0,388.3601,387.98,389.47,390.11,384.81,1705467600000,363161,,,,MSFT
23391588.0,392.7206,391.72,393.87,393.99,390.12,1705554000000,369691,,,,MSFT
29331136.0,396.7214,395.76,398.67,398.67,393.5,1705640400000,425457,,,,MSFT
27016902.0,396.8531,400.02,396.51,400.62,393.59,1705899600000,450387,,,,MSFT
20525882.0,397.3286,395.75,398.9,399.38,393.93,1705986000000,318881,,,,MSFT
24362953.0,403.082,401.54,402.56,405.63,400.45,1706072400000,412572,,,,MSFT
21008155.0,404.8272,404.32,404.87,407.01,402.5294,1706158800000,386008,,,,MSFT
17803271.0,404.0245,404.37,403.93,406.17,402.43,1706245200000,337194,,,,MSFT
24479936.0,408.1096,406.06,409.72,409.98,404.33,1706504400000,446367,,,,MSFT
33443110.0,408.7068,412.26,408.59,413.05,406.4501,1706590800000,606541,,,,MSFT
47855797.0,403.0427,406.96,397.58,415.32,397.21,1706677200000,736134,,,,MSFT
30656726.0,404.4632,401.83,403.78,408.0,401.8,1706763600000,476057,,,,MSFT
28186570.0,409.8995,403.81,411.22,412.65,403.56,1706850000000,474633,,,,MSFT
25352286.0,406.2356,409.9,405.65,411.16,403.99,1707109200000,455599,,,,MSFT
18382624.0,404.8658,405.88,405.49,407.97,402.91,1707195600000,342464,,,,MSFT
22340526.0,411.9182,407.44,414.05,414.3,407.4,1707282000000,352956,,,,MSFT
21225257.0,413.833,414.05,414.11,415.56,412.53,1707368400000,323852,,,,MSFT
22010344.0,418.7587,415.25,420.55,420.82,415.09,1707454800000,369746,,,,MSFT
21202921.0,416.8165,420.555,415.26,420.74,414.75,1707714000000,401543,,,,MSFT
27824936.0,406.7192,404.94,406.32,410.071,403.39,1707800400000,544613,,,,MSFT
20394390.0,407.4282,408.07,409.49,409.84,404.57,1707886800000,384409,,,,MSFT
21825525.0,406.0888,408.14,406.56,409.13,404.29,1707973200000,412617,,,,MSFT
22296495.0,405.1959,407.96,404.06,408.29,403.44,1708059600000,371675,,,,MSFT
24307915.0,401.4432,403.24,402.79,404.49,398.01,1708405200000,450376,,,,MSFT
18576472.0,400.2873,400.17,402.18,402.29,397.22,1708491600000,372891,,,,MSFT
26924129.0,410.8021,410.19,411.65,412.83,408.57,1708578000000,438851,,,,MSFT
16290899.0,411.3814,415.67,410.34,415.86,408.97,1708664400000,339007,,,,MSFT
16193505.0,408.6943,411.455,407.54,412.16,407.36,1708923600000,360536,,,,MSFT
14835827.0,406.5203,407.99,407.48,408.32,403.85,1709010000000,329867,,,,MSFT
13152525.0,407.2066,408.175,407.72,409.3,405.3201,1709096400000,288488,,,,MSFT
31947263.0,411.6895,408.64,413.64,414.2,405.92,1709182800000,381314,,,,MSFT
17805495.0,414.0684,411.27,415.5,415.87,410.88,1709269200000,394307,,,,MSFT
17595956.0,415.1331,413.44,414.92,417.35,412.32,1709528400000,397492,,,,MSFT
26886877.0,403.9324,413.96,402.65,414.25,400.64,1709614800000,538262,,,,MSFT
22320549.0,402.2288,402.97,402.09,405.16,398.39,1709701200000,449326,,,,MSFT
18695839.0,407.6397,406.12,409.14,409.78,402.24,1709787600000,356884,,,,MSFT
18002186.0,407.1068,407.96,406.22,410.42,404.33,1709874000000,372186,,,,MSFT
16120752.0,403.871,403.762,404.52,405.68,401.26,1710129600000,361478,,,,MSFT
22457003.0,413.4651,407.62,415.28,415.57,406.79,1710216000000,390705,,,,MSFT
17115931.0,414.9263,418.1,415.1,418.18,411.45,1710302400000,335667,,,,MSFT
34155379.0,424.5338,420.24,425.22,427.82,417.99,1710388800000,595703,,,,MSFT
45079903.0,416.9739,419.29,416.42,422.6,412.79,1710475200000,502616,,,,MSFT
20105977.0,417.9454,414.25,417.32,420.73,413.78,1710734400000,378727,,,,MSFT
19824715.0,420.2883,417.83,421.41,421.6656,415.55,1710820800000,333781,,,,MSFT
17856165.0,423.7712,422.0,425.23,425.96,420.66,1710907200000,341852,,,,MSFT
21221222.0,429.2339,429.83,429.37,430.82,427.16,1710993600000,382102,,,,MSFT
17648473.0,428.396,429.7,428.74,429.86,426.07,1711080000000,314771,,,,MSFT
18060450.0,423.6345,425.24,422.86,427.41,421.61,1711339200000,392629,,,,MSFT
16725647.0,422.7992,425.61,421.65,425.99,421.35,1711425600000,318246,,,,MSFT
16704978.0,420.9515,424.44,421.43,424.45,419.01,1711512000000,333518,,,,MSFT
21871161.0,420.7417,420.96,420.72,421.87,419.12,1711598400000,307365,,,,MSFT
16315961.0,424.3187,423.95,424.57,427.89,422.22,1711944000000,365011,,,,MSFT
17911992.0,420.9424,420.11,421.44,422.38,417.84,1712030400000,364604,,,,MSFT
16502264.0,421.2183,419.73,420.45,423.26,419.085,1712116800000,337782,,,,MSFT
19370875.0,421.9102,424.99,417.88,428.67,417.57,1712203200000,371919,,,,MSFT
16549091.0,424.2188,420.01,425.52,426.51,418.32,1712289600000,353310,,,,MSFT
14272387.0,424.9753,425.17,424.59,427.28,423.3,1712548800000,316897,,,,MSFT
12512289.0,424.8551,426.44,426.28,427.74,421.62,1712635200000,298321,,,,MSFT
16216581.0,421.8454,422.19,423.26,424.03,419.7,1712721600000,377856,,,,MSFT
17966423.0,426.7616,425.82,427.93,429.37,422.36,1712808000000,345478,,,,MSFT
18742900.0,422.2862,424.05,421.9,425.1794,419.77,1712894400000,372084,,,,MSFT
20273538.0,417.9412,426.6,413.64,426.82,413.43,1713153600000,419801,,,,MSFT
15379191.0,415.566,414.57,414.58,418.4,413.7301,1713240000000,344527,,,,MSFT
15855485.0,413.5457,417.25,411.84,418.88,410.33,1713326400000,353077,,,,MSFT
20012417.0,407.0261,410.63,404.27,411.89,403.95,1713412800000,422710,,,,MSFT
30250229.0,400.5771,404.03,399.12,405.48,397.77,1713499200000,470290,,,,MSFT
20263655.0,400.2463,400.08,400.96,402.85,395.75,1713758400000,395626,,,,MSFT
15734501.0,406.8605,404.235,407.57,408.2,403.06,1713844800000,332315,,,,MSFT
15047330.0,408.7851,409.56,409.06,412.47,406.78,1713931200000,340118,,,,MSFT
40549850.0,397.661,394.03,399.04,399.8899,388.03,1714017600000,782682,,,,MSFT
29693254.0,408.9117,412.17,406.32,413.0,405.7601,1714104000000,532056,,,,MSFT
19582091.0,401.615,405.25,402.25,406.32,399.19,1714363200000,424047,,,,MSFT
28781374.0,393.8985,401.49,389.33,402.16,389.17,1714449600000,511476,,,,MSFT
23562481.0,395.2703,392.61,394.94,401.7199,390.31,1714536000000,459339,,,,MSFT
17709364.0,397.31,397.66,397.84,399.93,394.6515,1714622400000,336629,,,,MSFT
17446724.0,405.7904,402.28,406.66,407.15,401.86,1714708800000,356126,,,,MSFT
16996639.0,411.0587,408.76,413.54,413.93,406.3701,1714968000000,351011,,,,MSFT
20018228.0,410.7931,414.66,409.34,414.67,409.09,1715054400000,334643,,,,MSFT
11792308.0,410.4116,408.17,410.54,412.23,406.7132,1715140800000,272545,,,,MSFT
14647327.0,411.6659,410.57,412.32,412.72,409.1,1715227200000,259284,,,,MSFT
13395681.0,414.2666,412.935,414.74,415.38,411.8,1715313600000,319659,,,,MSFT
15440226.0,413.8789,418.01,413.72,418.348,410.82,1715572800000,342746,,,,MSFT
15109306.0,414.905,412.02,416.56,417.49,411.55,1715659200000,340286,,,,MSFT
22239533.0,421.8711,417.9,423.08,423.81,417.27,1715745600000,414733,,,,MSFT
16915050.0,422.181,421.8,420.99,425.42,420.35,1715832000000,363227,,,,MSFT
15352239.0,420.0833,422.54,420.21,422.92,418.025,1715918400000,291491,,,,MSFT
16235137.0,424.8479,420.21,425.34,426.77,419.99,1716177600000,325279,,,,MSFT
21451855.0,429.2546,426.825,429.04,432.97,424.85,1716264000000,391817,,,,MSFT
18073698.0,430.0097,430.09,430.52,432.41,427.13,1716350400000,326622,,,,MSFT
17189689.0,429.2099,432.97,427.0,433.6,425.424,1716436800000,363757,,,,MSFT
11855285.0,428.8383,427.19,430.16,431.055,424.41,1716523200000,301686,,,,MSFT
15714424.0,429.0926,429.63,430.32,430.82,426.6,1716868800000,380656,,,,MSFT
15517130.0,429.2916,425.69,429.17,430.94,425.69,1716955200000,332791,,,,MSFT
28388472.0,418.0679,424.3,414.67,424.3,414.24,1717041600000,553473,,,,MSFT
47949650.0,411.8761,416.75,415.13,416.75,404.51,1717128000000,602156,,,,MSFT
17477275.0,412.8063,415.525,413.52,416.43,408.9234,1717387200000,447157,,,,MSFT
14343917.0,413.9793,412.43,416.07,416.44,409.675,1717473600000,316575,,,,MSFT
16988038.0,421.7613,417.81,424.01,424.08,416.3,1717560000000,362676,,,,MSFT
14832341.0,423.6284,424.01,424.52,425.31,420.58,1717646400000,339049,,,,MSFT
13608450.0,424.4684,426.2,423.85,426.28,423.0,1717732800000,242542,,,,MSFT
13653034.0,426.9313,424.7,427.87,428.08,423.89,1717992000000,366209,,,,MSFT
14550801.0,430.1587,425.475,432.68,432.82,425.25,1718078400000,351900,,,,MSFT
22366233.0,439.4047,435.32,441.06,443.4,433.25,1718164800000,493585,,,,MSFT
15960565.0,441.5155,440.85,441.58,443.39,439.37,1718251200000,358457,,,,MSFT
13567405.0,441.761,438.275,442.57,443.1376,436.721,1718337600000,324883,,,,MSFT
20765030.0,446.7907,442.585,448.37,450.94,440.72,1718596800000,438277,,,,MSFT
17003754.0,446.7191,449.705,446.34,450.14,444.89,1718683200000,381006,,,,MSFT
19850228.0,444.5529,446.3,445.7,446.53,441.27,1718856000000,444420,,,,MSFT
34486172.0,448.872,447.38,449.78,450.58,446.51,1718942400000,384957,,,,MSFT
15913719.0,448.711,449.8,447.67,452.75,446.41,1719201600000,391482,,,,MSFT
16747529.0,449.9838,448.25,450.95,451.42,446.75,1719288000000,312623,,,,MSFT
16463605.0,451.8178,449.0,452.16,453.6,448.19,1719374400000,327606,,,,MSFT
14669048.0,453.5679,452.175,452.85,456.17,451.77,1719460800000,327937,,,,MSFT
28342271.0,449.6858,453.07,446.95,455.38,446.41,1719547200000,399859,,,,MSFT
17662818.0,453.2717,448.66,456.73,457.37,445.66,1719806400000,414466,,,,MSFT
13900279.0,457.5868,453.2,459.28,459.59,453.113,1719892800000,352738,,,,MSFT
9932830.0,459.7752,458.19,460.77,461.02,457.88,1719979200000,297118,,,,MSFT
16000290.0,466.1665,459.61,467.56,468.35,458.965,1720152000000,410920,,,,MSFT
12962321.0,465.8994,466.55,466.24,467.7,464.46,1720411200000,394953,,,,MSFT
17228507.0,461.2484,467.0,459.54,467.33,458.0,1720497600000,457064,,,,MSFT
18183100.0,463.8644,461.22,466.25,466.46,458.855,1720584000000,399313,,,,MSFT
23099375.0,455.788,462.98,454.7,464.78,451.55,1720670400000,567254,,,,MSFT
16270874.0,453.8276,454.325,453.55,456.36,450.645,1720756800000,438220,,,,MSFT
14429447.0,453.9164,453.3,453.96,457.26,451.43,1721016000000,410307,,,,MSFT
17175679.0,449.2642,454.22,449.52,454.3,446.66,1721102400000,462050,,,,MSFT
21754021.0,442.4715,442.59,443.52,444.85,439.18,1721188800000,541859,,,,MSFT
20532222.0,438.845,444.34,440.37,444.65,434.4,1721275200000,512512,,,,MSFT
20805117.0,436.7164,433.1,437.11,441.14,432.0,1721361600000,483490,,,,MSFT
15808755.0,442.5844,441.79,442.94,444.6,438.9125,1721620800000,405669,,,,MSFT
13068650.0,445.1976,443.895,444.85,448.39,443.1,1721707200000,316400,,,,MSFT
26805800.0,431.0394,440.45,428.9,441.48,427.585,1721793600000,550695,,,,MSFT
29943795.0,422.0261,428.8,418.4,429.8,417.51,1721880000000,618079,,,,MSFT
23583839.0,424.2656,418.2,425.27,428.915,417.27,1721966400000,437364,,,,MSFT
15125836.0,427.3855,431.58,426.73,432.15,424.7042,1722225600000,372627,,,,MSFT
32570678.0,416.1422,427.72,422.92,429.05,417.36,1722312000000,673244,,,,MSFT
42891366.0,417.4317,420.495,418.35,421.775,412.21,1722398400000,812250,,,,MSFT
30278800.0,419.1803,420.785,417.11,427.46,413.0901,1722484800000,570643,,,,MSFT
29393500.0,407.4879,412.49,408.49,415.0,404.34,1722571200000,640100,,,,MSFT
40700988.0,394.8185,389.17,395.15,401.04,385.58,1722830400000,911325,,,,MSFT
24438725.0,401.5433,400.0,399.61,405.67,398.5,1722916800000,523889,,,,MSFT
20611706.0,402.4834,408.635,398.43,410.08,397.47,1723003200000,434280,,,,MSFT
20203030.0,402.8599,402.44,402.69,405.86,399.9407,1723089600000,388851,,,,MSFT
19276666.0,405.4199,404.03,406.02,408.05,402.2624,1723176000000,329992,,,,MSFT
16762883.0,406.4858,407.06,406.81,408.76,404.2434,1723435200000,338061,,,,MSFT
19414271.0,413.2735,409.59,414.01,414.95,409.57,1723521600000,338600,,,,MSFT
18216980.0,416.0935,414.8,416.86,417.72,412.4456,1723608000000,318419,,,,MSFT
20731684.0,420.0451,419.8,421.03,421.11,417.66,1723694400000,345853,,,,MSFT
22775593.0,419.0297,420.6,418.47,421.34,417.3,1723780800000,326153,,,,MSFT
15233957.0,419.8896,418.96,421.53,421.75,416.46,1724040000000,325670,,,,MSFT
16387581.0,423.8665,421.7,424.8,425.86,421.64,1724126400000,311630,,,,MSFT
16067298.0,423.8693,424.075,424.14,426.4,421.72,1724212800000,299663,,,,MSFT
19318751.0,417.7496,424.36,415.55,426.7899,414.61,1724299200000,385368,,,,MSFT
18463784.0,416.086,416.98,416.79,419.26,412.09,1724385600000,366473,,,,MSFT
13145630.0,413.7626,416.365,413.49,417.2799,411.34,1724644800000,330243,,,,MSFT
13492911.0,413.0336,412.86,413.84,414.36,410.25,1724731200000,286626,,,,MSFT
14882660.0,410.4105,414.88,410.6,415.0,407.31,1724817600000,329368,,,,MSFT
17041441.0,416.2485,414.94,413.12,422.05,410.6,1724904000000,355289,,,,MSFT
24306124.0,416.0141,415.6,417.14,417.49,412.13,1724990400000,314931,,,,MSFT
20313603.0,411.6991,417.91,409.44,419.88,407.03,1725336000000,430855,,,,MSFT
15123006.0,408.5289,405.91,408.9,411.24,404.37,1725422400000,359709,,,,MSFT
14165816.0,408.7287,407.62,408.39,413.1,406.13,1725508800000,330521,,,,MSFT
19609526.0,402.8702,409.06,401.7,410.65,400.8,1725595200000,399098,,,,MSFT
15295134.0,405.0266,407.24,405.72,408.65,402.15,1725854400000,339753,,,,MSFT
19594287.0,413.0725,408.2,414.2,416.33,407.7,1725940800000,366321,,,,MSFT
19266923.0,418.9496,415.5,423.04,423.99,409.58,1726027200000,375561,,,,MSFT
17418759.0,424.5033,423.31,427.0,427.3692,419.75,1726113600000,366812,,,,MSFT
15874555.0,429.756,425.825,430.59,431.83,425.46,1726200000000,318566,,,,MSFT
13834697.0,430.8632,430.6,431.34,433.53,428.22,1726459200000,348083,,,,MSFT
18874231.0,436.4993,440.23,435.15,441.85,432.27,1726545600000,408698,,,,MSFT
18893102.0,432.2289,435.0,430.81,436.03,430.41,1726632000000,372053,,,,MSFT
21706559.0,438.9613,441.225,438.69,441.5,436.9,1726718400000,381618,,,,MSFT
55167106.0,435.7181,437.22,435.27,439.24,434.22,1726804800000,336295,,,,MSFT
15128891.0,433.7558,434.28,433.51,436.46,430.3889,1727064000000,295250,,,,MSFT
17015754.0,429.1302,433.0,429.17,433.35,426.1,1727150400000,339671,,,,MSFT
13396364.0,431.4952,429.83,432.11,433.119,428.57,1727236800000,285258,,,,MSFT
14492044.0,431.1754,435.085,431.31,435.3,429.13,1727323200000,265509,,,,MSFT
14887131.0,429.0287,431.52,428.02,431.85,427.47,1727409600000,285451,,,,MSFT
16854606.0,428.7332,428.21,430.3,430.42,425.37,1727668800000,331755,,,,MSFT
19075945.0,421.6865,428.45,420.69,428.48,418.81,1727755200000,426463,,,,MSFT
16580607.0,418.0579,422.58,417.13,422.82,416.71,1727841600000,365270,,,,MSFT
13686421.0,416.6199,417.63,416.54,419.55,414.29,1727928000000,315114,,,,MSFT
19190913.0,416.778,418.24,416.06,419.75,414.97,1728014400000,356081,,,,MSFT
20919761.0,412.0843,416.0,409.54,417.11,409.0,1728273600000,442060,,,,MSFT
19229261.0,413.4927,410.9,414.71,415.66,408.17,1728360000000,314547,,,,MSFT
14974257.0,417.5639,415.86,417.46,420.38,414.3,1728446400000,334168,,,,MSFT
13843016.0,415.5647,415.225,415.84,417.35,413.15,1728532800000,304246,,,,MSFT
14144944.0,415.5294,416.135,416.32,417.13,413.25,1728619200000,318356,,,,MSFT
